1779957977.776502 server started (1113832): version 3.6, socket /home/skynet/sockets/tmux-1000/verbose-test, protocol 8
1779957977.776570 on Linux 7.0.0-15-generic #15-Ubuntu SMP PREEMPT_DYNAMIC Wed Apr 22 16:06:43 UTC 2026
1779957977.776586 using libevent 2.1.12-stable poll
1779957977.776594 using ncurses 6.5 20251123
1779957977.780049 cmd_parse_build_commands 0:1: -N
1779957977.780056 cmd_parse_build_commands 0:2: Rename current session
1779957977.780063 cmd_parse_build_commands 0:3: $
1779957977.780071 cmd_parse_build_commands 0:4 0:0: command-prompt
1779957977.780077 cmd_parse_build_commands 0:4 0:1: -I#S
1779957977.780083 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1779957977.780089 cmd_parse_build_commands 0:4 0:2 0:1: --
1779957977.780096 cmd_parse_build_commands 0:4 0:2 0:2: %%
1779957977.780103 cmd_parse_build_commands 0:0: command-prompt
1779957977.780111 cmd_parse_build_commands 0:1: -I#S
1779957977.780116 cmd_parse_build_commands 0:2 0:0: rename-session
1779957977.780123 cmd_parse_build_commands 0:2 0:1: --
1779957977.780130 cmd_parse_build_commands 0:2 0:2: %%
1779957977.780144 cmd_parse_build_commands 0:0: rename-session
1779957977.780155 cmd_parse_build_commands 0:1: --
1779957977.780161 cmd_parse_build_commands 0:2: %%
1779957977.780169 args_parse_flags: next --
1779957977.780175 args_parse: flags end at 2 of 3
1779957977.780183 args_parse: 2 = %% (type STRING)
1779957977.780189 cmd_parse_build_commands: rename-session "%%"
1779957977.780196 args_parse_flags: next -I#S
1779957977.780202 args_parse_flag_argument: -I = #S
1779957977.780209 args_parse: flags end at 2 of 3
1779957977.780215 args_parse: 2 = rename-session "%%" (type COMMANDS)
1779957977.780223 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1779957977.780231 args_parse_flags: next -N
1779957977.780240 args_parse_flag_argument: -N = Rename current session
1779957977.780246 args_parse_flags: next $
1779957977.780252 args_parse: flags end at 3 of 5
1779957977.780257 args_parse: 3 = $ (type STRING)
1779957977.780265 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type COMMANDS)
1779957977.780277 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1779957977.780290 cmdq_get_command: [bind-key/0x725c34a98b00] group 66
1779957977.780296 cmdq_append <global>: [bind-key/0x725c34a98b00]
1779957977.780302 yylex_token: end at WS
1779957977.780307 yylex_token: bind
1779957977.780316 yylex_token: end at WS
1779957977.780321 yylex_token: -N
1779957977.780330 yylex_token: end at WS
1779957977.780336 yylex_token: Split window horizontally
1779957977.780342 yylex_get_word: %
1779957977.780350 yylex_token: end at WS
1779957977.780357 yylex_token: split-window
1779957977.780362 yylex_token: end at WS
1779957977.780368 yylex_token: -h
1779957977.780374 cmd_parse_build_commands 0:0: bind
1779957977.780382 cmd_parse_build_commands 0:1: -N
1779957977.780388 cmd_parse_build_commands 0:2: Split window horizontally
1779957977.780396 cmd_parse_build_commands 0:3: %
1779957977.780402 cmd_parse_build_commands 0:4 0:0: split-window
1779957977.780409 cmd_parse_build_commands 0:4 0:1: -h
1779957977.780416 cmd_parse_build_commands 0:0: split-window
1779957977.780423 cmd_parse_build_commands 0:1: -h
1779957977.780430 args_parse_flags: next -h
1779957977.780437 args_parse_flags: -h
1779957977.780442 args_parse: flags end at 2 of 2
1779957977.780449 cmd_parse_build_commands: split-window -h
1779957977.780459 args_parse_flags: next -N
1779957977.780465 args_parse_flag_argument: -N = Split window horizontally
1779957977.780471 args_parse_flags: next %
1779957977.780481 args_parse: flags end at 3 of 5
1779957977.780487 args_parse: 3 = % (type STRING)
1779957977.780496 args_parse: 4 = split-window -h (type COMMANDS)
1779957977.780505 cmd_parse_build_commands: bind-key -N "Split window horizontally" \\% { split-window -h }
1779957977.780513 cmdq_get_command: [bind-key/0x725c34a98c00] group 78
1779957977.780518 cmdq_append <global>: [bind-key/0x725c34a98c00]
1779957977.780528 yylex_token: end at WS
1779957977.780541 yylex_token: bind
1779957977.780549 yylex_token: end at WS
1779957977.780555 yylex_token: -N
1779957977.780563 yylex_token: end at WS
1779957977.780572 yylex_token: Kill current window
1779957977.780577 yylex_token: end at WS
1779957977.780585 yylex_token: &
1779957977.780591 yylex_token: end at WS
1779957977.780597 yylex_token: confirm-before
1779957977.780604 yylex_token: end at WS
1779957977.780612 yylex_token: -pkill-window #W? (y/n)
1779957977.780621 yylex_token: end at WS
1779957977.780627 yylex_token: kill-window
1779957977.780634 cmd_parse_build_commands 0:0: bind
1779957977.780641 cmd_parse_build_commands 0:1: -N
1779957977.780650 cmd_parse_build_commands 0:2: Kill current window
1779957977.780660 cmd_parse_build_commands 0:3: &
1779957977.780669 cmd_parse_build_commands 0:4 0:0: confirm-before
1779957977.780679 cmd_parse_build_commands 0:4 0:1: -pkill-window #W? (y/n)
1779957977.780685 cmd_parse_build_commands 0:4 0:2: kill-window
1779957977.780694 cmd_parse_build_commands 0:0: confirm-before
1779957977.780699 cmd_parse_build_commands 0:1: -pkill-window #W? (y/n)
1779957977.780708 cmd_parse_build_commands 0:2: kill-window
1779957977.780715 args_parse_flags: next -pkill-window #W? (y/n)
1779957977.780722 args_parse_flag_argument: -p = kill-window #W? (y/n)
1779957977.780728 args_parse_flags: next kill-window
1779957977.780736 args_parse: flags end at 2 of 3
1779957977.780741 args_parse: 2 = kill-window (type STRING)
1779957977.780751 cmd_parse_build_commands: confirm-before -p "kill-window #W? (y/n)" kill-window
1779957977.780758 args_parse_flags: next -N
1779957977.780764 args_parse_flag_argument: -N = Kill current window
1779957977.780771 args_parse_flags: next &
1779957977.780777 args_parse: flags end at 3 of 5
1779957977.780784 args_parse: 3 = & (type STRING)
1779957977.780792 args_parse: 4 = confirm-before -p "kill-window #W? (y/n)" kill-window (type COMMANDS)
1779957977.780801 cmd_parse_build_commands: bind-key -N "Kill current window" & { confirm-before -p "kill-window #W? (y/n)" kill-window }
1779957977.780809 cmdq_get_command: [bind-key/0x725c34a98d00] group 86
1779957977.780815 cmdq_append <global>: [bind-key/0x725c34a98d00]
1779957977.780828 yylex_token: end at WS
1779957977.780834 yylex_token: bind
1779957977.780842 yylex_token: end at WS
1779957977.780848 yylex_token: -N
1779957977.780858 yylex_token: end at WS
1779957977.780866 yylex_token: Prompt for window index to select
1779957977.780873 yylex_token: end at WS
1779957977.780878 yylex_token: '
1779957977.780885 yylex_token: end at WS
1779957977.780891 yylex_token: command-prompt
1779957977.780898 yylex_token: end at WS
1779957977.780905 yylex_token: -T
1779957977.780912 yylex_token: end at WS
1779957977.780918 yylex_token: window-target
1779957977.780928 yylex_token: end at WS
1779957977.780938 yylex_token: -pindex
1779957977.780945 yylex_token: end at WS
1779957977.780951 yylex_token: select-window
1779957977.780956 yylex_token: end at WS
1779957977.780963 yylex_token: -t
1779957977.780969 yylex_token: end at WS
1779957977.780977 yylex_token: :%%
1779957977.780985 cmd_parse_build_commands 0:0: bind
1779957977.780992 cmd_parse_build_commands 0:1: -N
1779957977.780999 cmd_parse_build_commands 0:2: Prompt for window index to select
1779957977.781006 cmd_parse_build_commands 0:3: '
1779957977.781011 cmd_parse_build_commands 0:4 0:0: command-prompt
1779957977.781019 cmd_parse_build_commands 0:4 0:1: -T
1779957977.781025 cmd_parse_build_commands 0:4 0:2: window-target
1779957977.781033 cmd_parse_build_commands 0:4 0:3: -pindex
1779957977.781041 cmd_parse_build_commands 0:4 0:4 0:0: select-window
1779957977.781047 cmd_parse_build_commands 0:4 0:4 0:1: -t
1779957977.781052 cmd_parse_build_commands 0:4 0:4 0:2: :%%
1779957977.781060 cmd_parse_build_commands 0:0: command-prompt
1779957977.781065 cmd_parse_build_commands 0:1: -T
1779957977.781073 cmd_parse_build_commands 0:2: window-target
1779957977.781078 cmd_parse_build_commands 0:3: -pindex
1779957977.781085 cmd_parse_build_commands 0:4 0:0: select-window
1779957977.781091 cmd_parse_build_commands 0:4 0:1: -t
1779957977.781099 cmd_parse_build_commands 0:4 0:2: :%%
1779957977.781105 cmd_parse_build_commands 0:0: select-window
1779957977.781113 cmd_parse_build_commands 0:1: -t
1779957977.781118 cmd_parse_build_commands 0:2: :%%
1779957977.781125 args_parse_flags: next -t
1779957977.781131 args_parse_flag_argument: -t = :%%
1779957977.781139 args_parse: flags end at 3 of 3
1779957977.781147 cmd_parse_build_commands: select-window -t ":%%"
1779957977.781153 args_parse_flags: next -T
1779957977.781159 args_parse_flag_argument: -T = window-target
1779957977.781167 args_parse_flags: next -pindex
1779957977.781173 args_parse_flag_argument: -p = index
1779957977.781180 args_parse: flags end at 4 of 5
1779957977.781186 args_parse: 4 = select-window -t ":%%" (type COMMANDS)
1779957977.781196 cmd_parse_build_commands: command-prompt -T window-target -p index { select-window -t ":%%" }
1779957977.781205 args_parse_flags: next -N
1779957977.781211 args_parse_flag_argument: -N = Prompt for window index to select
1779957977.781218 args_parse_flags: next '
1779957977.781224 args_parse: flags end at 3 of 5
1779957977.781232 args_parse: 3 = ' (type STRING)
1779957977.781241 args_parse: 4 = command-prompt -T window-target -p index { select-window -t ":%%" } (type COMMANDS)
1779957977.781258 cmd_parse_build_commands: bind-key -N "Prompt for window index to select" \\' { command-prompt -T window-target -p index { select-window -t ":%%" } }
1779957977.781267 cmdq_get_command: [bind-key/0x725c34a98e00] group 94
1779957977.781273 cmdq_append <global>: [bind-key/0x725c34a98e00]
1779957977.781281 yylex_token: end at WS
1779957977.781288 yylex_token: bind
1779957977.781294 yylex_token: end at WS
1779957977.781300 yylex_token: -N
1779957977.781310 yylex_token: end at WS
1779957977.781315 yylex_token: Switch to previous client
1779957977.781322 yylex_token: end at WS
1779957977.781328 yylex_token: (
1779957977.781336 yylex_token: end at WS
1779957977.781342 yylex_token: switch-client
1779957977.781349 yylex_token: end at WS
1779957977.781355 yylex_token: -p
1779957977.781363 cmd_parse_build_commands 0:0: bind
1779957977.781369 cmd_parse_build_commands 0:1: -N
1779957977.781379 cmd_parse_build_commands 0:2: Switch to previous client
1779957977.781385 cmd_parse_build_commands 0:3: (
1779957977.781393 cmd_parse_build_commands 0:4 0:0: switch-client
1779957977.781400 cmd_parse_build_commands 0:4 0:1: -p
1779957977.781407 cmd_parse_build_commands 0:0: switch-client
1779957977.781412 cmd_parse_build_commands 0:1: -p
1779957977.781420 args_parse_flags: next -p
1779957977.781425 args_parse_flags: -p
1779957977.781433 args_parse: flags end at 2 of 2
1779957977.781439 cmd_parse_build_commands: switch-client -p
1779957977.781445 args_parse_flags: next -N
1779957977.781450 args_parse_flag_argument: -N = Switch to previous client
1779957977.781456 args_parse_flags: next (
1779957977.781462 args_parse: flags end at 3 of 5
1779957977.781470 args_parse: 3 = ( (type STRING)
1779957977.781475 args_parse: 4 = switch-client -p (type COMMANDS)
1779957977.781486 cmd_parse_build_commands: bind-key -N "Switch to previous client" ( { switch-client -p }
1779957977.781494 cmdq_get_command: [bind-key/0x725c34a98f00] group 106
1779957977.781500 cmdq_append <global>: [bind-key/0x725c34a98f00]
1779957977.781507 yylex_token: end at WS
1779957977.781516 yylex_token: bind
1779957977.781522 yylex_token: end at WS
1779957977.781529 yylex_token: -N
1779957977.781549 yylex_token: end at WS
1779957977.781560 yylex_token: Switch to next client
1779957977.781570 yylex_token: end at WS
1779957977.781577 yylex_token: )
1779957977.781585 yylex_token: end at WS
1779957977.781594 yylex_token: switch-client
1779957977.781600 yylex_token: end at WS
1779957977.781606 yylex_token: -n
1779957977.781611 cmd_parse_build_commands 0:0: bind
1779957977.781620 cmd_parse_build_commands 0:1: -N
1779957977.781626 cmd_parse_build_commands 0:2: Switch to next client
1779957977.781635 cmd_parse_build_commands 0:3: )
1779957977.781641 cmd_parse_build_commands 0:4 0:0: switch-client
1779957977.781649 cmd_parse_build_commands 0:4 0:1: -n
1779957977.781655 cmd_parse_build_commands 0:0: switch-client
1779957977.781663 cmd_parse_build_commands 0:1: -n
1779957977.781671 args_parse_flags: next -n
1779957977.781677 args_parse_flags: -n
1779957977.781683 args_parse: flags end at 2 of 2
1779957977.781689 cmd_parse_build_commands: switch-client -n
1779957977.781695 args_parse_flags: next -N
1779957977.781703 args_parse_flag_argument: -N = Switch to next client
1779957977.781708 args_parse_flags: next )
1779957977.781716 args_parse: flags end at 3 of 5
1779957977.781721 args_parse: 3 = ) (type STRING)
1779957977.781729 args_parse: 4 = switch-client -n (type COMMANDS)
1779957977.781742 cmd_parse_build_commands: bind-key -N "Switch to next client" ) { switch-client -n }
1779957977.781768 cmdq_get_command: [bind-key/0x725c34a9f000] group 114
1779957977.781778 cmdq_append <global>: [bind-key/0x725c34a9f000]
1779957977.781785 yylex_token: end at WS
1779957977.781792 yylex_token: bind
1779957977.781799 yylex_token: end at WS
1779957977.781806 yylex_token: -N
1779957977.781818 yylex_token: end at WS
1779957977.781825 yylex_token: Rename current window
1779957977.781832 yylex_token: end at WS
1779957977.781839 yylex_token: ,
1779957977.781846 yylex_token: end at WS
1779957977.781854 yylex_token: command-prompt
1779957977.781859 yylex_token: end at WS
1779957977.781867 yylex_token: -I#W
1779957977.781872 yylex_token: end at WS
1779957977.781878 yylex_token: rename-window
1779957977.781885 yylex_token: end at WS
1779957977.781892 yylex_token: --
1779957977.781899 yylex_token: end at WS
1779957977.781907 yylex_token: %%
1779957977.781914 cmd_parse_build_commands 0:0: bind
1779957977.781924 cmd_parse_build_commands 0:1: -N
1779957977.781931 cmd_parse_build_commands 0:2: Rename current window
1779957977.781938 cmd_parse_build_commands 0:3: ,
1779957977.781944 cmd_parse_build_commands 0:4 0:0: command-prompt
1779957977.781952 cmd_parse_build_commands 0:4 0:1: -I#W
1779957977.781959 cmd_parse_build_commands 0:4 0:2 0:0: rename-window
1779957977.781968 cmd_parse_build_commands 0:4 0:2 0:1: --
1779957977.781973 cmd_parse_build_commands 0:4 0:2 0:2: %%
1779957977.781986 cmd_parse_build_commands 0:0: command-prompt
1779957977.781991 cmd_parse_build_commands 0:1: -I#W
1779957977.781999 cmd_parse_build_commands 0:2 0:0: rename-window
1779957977.782004 cmd_parse_build_commands 0:2 0:1: --
1779957977.782010 cmd_parse_build_commands 0:2 0:2: %%
1779957977.782016 cmd_parse_build_commands 0:0: rename-window
1779957977.782022 cmd_parse_build_commands 0:1: --
1779957977.782027 cmd_parse_build_commands 0:2: %%
1779957977.782036 args_parse_flags: next --
1779957977.782042 args_parse: flags end at 2 of 3
1779957977.782050 args_parse: 2 = %% (type STRING)
1779957977.782057 cmd_parse_build_commands: rename-window "%%"
1779957977.782063 args_parse_flags: next -I#W
1779957977.782070 args_parse_flag_argument: -I = #W
1779957977.782077 args_parse: flags end at 2 of 3
1779957977.782083 args_parse: 2 = rename-window "%%" (type COMMANDS)
1779957977.782091 cmd_parse_build_commands: command-prompt -I "#W" { rename-window "%%" }
1779957977.782099 args_parse_flags: next -N
1779957977.782110 args_parse_flag_argument: -N = Rename current window
1779957977.782115 args_parse_flags: next ,
1779957977.782124 args_parse: flags end at 3 of 5
1779957977.782129 args_parse: 3 = , (type STRING)
1779957977.782137 args_parse: 4 = command-prompt -I "#W" { rename-window "%%" } (type COMMANDS)
1779957977.782149 cmd_parse_build_commands: bind-key -N "Rename current window" , { command-prompt -I "#W" { rename-window "%%" } }
1779957977.782156 cmdq_get_command: [bind-key/0x725c34a9f100] group 122
1779957977.782162 cmdq_append <global>: [bind-key/0x725c34a9f100]
1779957977.782170 yylex_token: end at WS
1779957977.782176 yylex_token: bind
1779957977.782185 yylex_token: end at WS
1779957977.782190 yylex_token: -N
1779957977.782200 yylex_token: end at WS
1779957977.782205 yylex_token: Delete the most recent paste buffer
1779957977.782213 yylex_token: end at WS
1779957977.782218 yylex_token: -
1779957977.782224 yylex_token: end at WS
1779957977.782230 yylex_token: delete-buffer
1779957977.782236 cmd_parse_build_commands 0:0: bind
1779957977.782242 cmd_parse_build_commands 0:1: -N
1779957977.782249 cmd_parse_build_commands 0:2: Delete the most recent paste buffer
1779957977.782255 cmd_parse_build_commands 0:3: -
1779957977.782264 cmd_parse_build_commands 0:4 0:0: delete-buffer
1779957977.782270 cmd_parse_build_commands 0:0: delete-buffer
1779957977.782278 args_parse: flags end at 1 of 1
1779957977.782285 cmd_parse_build_commands: delete-buffer
1779957977.782293 args_parse_flags: next -N
1779957977.782298 args_parse_flag_argument: -N = Delete the most recent paste buffer
1779957977.782304 args_parse_flags: next -
1779957977.782309 args_parse: flags end at 3 of 5
1779957977.782317 args_parse: 3 = - (type STRING)
1779957977.782324 args_parse: 4 = delete-buffer (type COMMANDS)
1779957977.782333 cmd_parse_build_commands: bind-key -N "Delete the most recent paste buffer" - { delete-buffer }
1779957977.782338 cmdq_get_command: [bind-key/0x725c34a9f200] group 134
1779957977.782345 cmdq_append <global>: [bind-key/0x725c34a9f200]
1779957977.782350 yylex_token: end at WS
1779957977.782357 yylex_token: bind
1779957977.782363 yylex_token: end at WS
1779957977.782369 yylex_token: -N
1779957977.782375 yylex_token: end at WS
1779957977.782381 yylex_token: Move the current window
1779957977.782387 yylex_token: end at WS
1779957977.782394 yylex_token: .
1779957977.782402 yylex_token: end at WS
1779957977.782407 yylex_token: command-prompt
1779957977.782414 yylex_token: end at WS
1779957977.782420 yylex_token: -T
1779957977.782428 yylex_token: end at WS
1779957977.782433 yylex_token: target
1779957977.782449 yylex_token: end at WS
1779957977.782456 yylex_token: move-window
1779957977.782461 yylex_token: end at WS
1779957977.782468 yylex_token: -t
1779957977.782473 yylex_token: end at WS
1779957977.782480 yylex_token: %%
1779957977.782485 cmd_parse_build_commands 0:0: bind
1779957977.782492 cmd_parse_build_commands 0:1: -N
1779957977.782498 cmd_parse_build_commands 0:2: Move the current window
1779957977.782505 cmd_parse_build_commands 0:3: .
1779957977.782517 cmd_parse_build_commands 0:4 0:0: command-prompt
1779957977.782523 cmd_parse_build_commands 0:4 0:1: -T
1779957977.782530 cmd_parse_build_commands 0:4 0:2: target
1779957977.782546 cmd_parse_build_commands 0:4 0:3 0:0: move-window
