1779957904.566386 server started (1108490): version 3.6, socket /home/skynet/sockets/tmux-1000/debug-test, protocol 8
1779957904.566434 on Linux 7.0.0-15-generic #15-Ubuntu SMP PREEMPT_DYNAMIC Wed Apr 22 16:06:43 UTC 2026
1779957904.566450 using libevent 2.1.12-stable poll
1779957904.566459 using ncurses 6.5 20251123
1779957904.569577 cmd_parse_build_commands 0:1: -N
1779957904.569584 cmd_parse_build_commands 0:2: Rename current session
1779957904.569589 cmd_parse_build_commands 0:3: $
1779957904.569598 cmd_parse_build_commands 0:4 0:0: command-prompt
1779957904.569605 cmd_parse_build_commands 0:4 0:1: -I#S
1779957904.569610 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1779957904.569619 cmd_parse_build_commands 0:4 0:2 0:1: --
1779957904.569626 cmd_parse_build_commands 0:4 0:2 0:2: %%
1779957904.569631 cmd_parse_build_commands 0:0: command-prompt
1779957904.569640 cmd_parse_build_commands 0:1: -I#S
1779957904.569647 cmd_parse_build_commands 0:2 0:0: rename-session
1779957904.569652 cmd_parse_build_commands 0:2 0:1: --
1779957904.569657 cmd_parse_build_commands 0:2 0:2: %%
1779957904.569662 cmd_parse_build_commands 0:0: rename-session
1779957904.569669 cmd_parse_build_commands 0:1: --
1779957904.569674 cmd_parse_build_commands 0:2: %%
1779957904.569681 args_parse_flags: next --
1779957904.569687 args_parse: flags end at 2 of 3
1779957904.569696 args_parse: 2 = %% (type STRING)
1779957904.569704 cmd_parse_build_commands: rename-session "%%"
1779957904.569711 args_parse_flags: next -I#S
1779957904.569718 args_parse_flag_argument: -I = #S
1779957904.569726 args_parse: flags end at 2 of 3
1779957904.569731 args_parse: 2 = rename-session "%%" (type COMMANDS)
1779957904.569741 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1779957904.569748 args_parse_flags: next -N
1779957904.569753 args_parse_flag_argument: -N = Rename current session
1779957904.569761 args_parse_flags: next $
1779957904.569768 args_parse: flags end at 3 of 5
1779957904.569773 args_parse: 3 = $ (type STRING)
1779957904.569785 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type COMMANDS)
1779957904.569798 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1779957904.569816 cmdq_get_command: [bind-key/0x7edda1698b00] group 66
1779957904.569823 cmdq_append <global>: [bind-key/0x7edda1698b00]
1779957904.569829 yylex_token: end at WS
1779957904.569835 yylex_token: bind
1779957904.569843 yylex_token: end at WS
1779957904.569848 yylex_token: -N
1779957904.569854 yylex_token: end at WS
1779957904.569861 yylex_token: Split window horizontally
1779957904.569866 yylex_get_word: %
1779957904.569872 yylex_token: end at WS
1779957904.569877 yylex_token: split-window
1779957904.569886 yylex_token: end at WS
1779957904.569891 yylex_token: -h
1779957904.569897 cmd_parse_build_commands 0:0: bind
1779957904.569905 cmd_parse_build_commands 0:1: -N
1779957904.569912 cmd_parse_build_commands 0:2: Split window horizontally
1779957904.569918 cmd_parse_build_commands 0:3: %
1779957904.569923 cmd_parse_build_commands 0:4 0:0: split-window
1779957904.569931 cmd_parse_build_commands 0:4 0:1: -h
1779957904.569937 cmd_parse_build_commands 0:0: split-window
1779957904.569943 cmd_parse_build_commands 0:1: -h
1779957904.569949 args_parse_flags: next -h
1779957904.569956 args_parse_flags: -h
1779957904.569963 args_parse: flags end at 2 of 2
1779957904.569971 cmd_parse_build_commands: split-window -h
1779957904.569977 args_parse_flags: next -N
1779957904.569982 args_parse_flag_argument: -N = Split window horizontally
1779957904.569991 args_parse_flags: next %
1779957904.569997 args_parse: flags end at 3 of 5
1779957904.570005 args_parse: 3 = % (type STRING)
1779957904.570011 args_parse: 4 = split-window -h (type COMMANDS)
1779957904.570019 cmd_parse_build_commands: bind-key -N "Split window horizontally" \\% { split-window -h }
1779957904.570027 cmdq_get_command: [bind-key/0x7edda1698c00] group 78
1779957904.570034 cmdq_append <global>: [bind-key/0x7edda1698c00]
1779957904.570041 yylex_token: end at WS
1779957904.570047 yylex_token: bind
1779957904.570055 yylex_token: end at WS
1779957904.570060 yylex_token: -N
1779957904.570066 yylex_token: end at WS
1779957904.570073 yylex_token: Kill current window
1779957904.570078 yylex_token: end at WS
1779957904.570083 yylex_token: &
1779957904.570088 yylex_token: end at WS
1779957904.570096 yylex_token: confirm-before
1779957904.570101 yylex_token: end at WS
1779957904.570107 yylex_token: -pkill-window #W? (y/n)
1779957904.570112 yylex_token: end at WS
1779957904.570120 yylex_token: kill-window
1779957904.570127 cmd_parse_build_commands 0:0: bind
1779957904.570134 cmd_parse_build_commands 0:1: -N
1779957904.570140 cmd_parse_build_commands 0:2: Kill current window
1779957904.570148 cmd_parse_build_commands 0:3: &
1779957904.570153 cmd_parse_build_commands 0:4 0:0: confirm-before
1779957904.570159 cmd_parse_build_commands 0:4 0:1: -pkill-window #W? (y/n)
1779957904.570167 cmd_parse_build_commands 0:4 0:2: kill-window
1779957904.570175 cmd_parse_build_commands 0:0: confirm-before
1779957904.570182 cmd_parse_build_commands 0:1: -pkill-window #W? (y/n)
1779957904.570188 cmd_parse_build_commands 0:2: kill-window
1779957904.570198 args_parse_flags: next -pkill-window #W? (y/n)
1779957904.570204 args_parse_flag_argument: -p = kill-window #W? (y/n)
1779957904.570209 args_parse_flags: next kill-window
1779957904.570216 args_parse: flags end at 2 of 3
1779957904.570220 args_parse: 2 = kill-window (type STRING)
1779957904.570227 cmd_parse_build_commands: confirm-before -p "kill-window #W? (y/n)" kill-window
1779957904.570234 args_parse_flags: next -N
1779957904.570241 args_parse_flag_argument: -N = Kill current window
1779957904.570246 args_parse_flags: next &
1779957904.570251 args_parse: flags end at 3 of 5
1779957904.570257 args_parse: 3 = & (type STRING)
1779957904.570267 args_parse: 4 = confirm-before -p "kill-window #W? (y/n)" kill-window (type COMMANDS)
1779957904.570275 cmd_parse_build_commands: bind-key -N "Kill current window" & { confirm-before -p "kill-window #W? (y/n)" kill-window }
1779957904.570282 cmdq_get_command: [bind-key/0x7edda1698d00] group 86
1779957904.570289 cmdq_append <global>: [bind-key/0x7edda1698d00]
1779957904.570298 yylex_token: end at WS
1779957904.570303 yylex_token: bind
1779957904.570310 yylex_token: end at WS
1779957904.570315 yylex_token: -N
1779957904.570322 yylex_token: end at WS
1779957904.570329 yylex_token: Prompt for window index to select
1779957904.570336 yylex_token: end at WS
1779957904.570340 yylex_token: '
1779957904.570346 yylex_token: end at WS
1779957904.570354 yylex_token: command-prompt
1779957904.570361 yylex_token: end at WS
1779957904.570366 yylex_token: -T
1779957904.570372 yylex_token: end at WS
1779957904.570376 yylex_token: window-target
1779957904.570385 yylex_token: end at WS
1779957904.570390 yylex_token: -pindex
1779957904.570399 yylex_token: end at WS
1779957904.570406 yylex_token: select-window
1779957904.570411 yylex_token: end at WS
1779957904.570418 yylex_token: -t
1779957904.570425 yylex_token: end at WS
1779957904.570433 yylex_token: :%%
1779957904.570440 cmd_parse_build_commands 0:0: bind
1779957904.570447 cmd_parse_build_commands 0:1: -N
1779957904.570455 cmd_parse_build_commands 0:2: Prompt for window index to select
1779957904.570463 cmd_parse_build_commands 0:3: '
1779957904.570471 cmd_parse_build_commands 0:4 0:0: command-prompt
1779957904.570480 cmd_parse_build_commands 0:4 0:1: -T
1779957904.570491 cmd_parse_build_commands 0:4 0:2: window-target
1779957904.570497 cmd_parse_build_commands 0:4 0:3: -pindex
1779957904.570505 cmd_parse_build_commands 0:4 0:4 0:0: select-window
1779957904.570510 cmd_parse_build_commands 0:4 0:4 0:1: -t
1779957904.570518 cmd_parse_build_commands 0:4 0:4 0:2: :%%
1779957904.570526 cmd_parse_build_commands 0:0: command-prompt
1779957904.570532 cmd_parse_build_commands 0:1: -T
1779957904.570548 cmd_parse_build_commands 0:2: window-target
1779957904.570557 cmd_parse_build_commands 0:3: -pindex
1779957904.570565 cmd_parse_build_commands 0:4 0:0: select-window
1779957904.570573 cmd_parse_build_commands 0:4 0:1: -t
1779957904.570581 cmd_parse_build_commands 0:4 0:2: :%%
1779957904.570587 cmd_parse_build_commands 0:0: select-window
1779957904.570595 cmd_parse_build_commands 0:1: -t
1779957904.570602 cmd_parse_build_commands 0:2: :%%
1779957904.570608 args_parse_flags: next -t
1779957904.570614 args_parse_flag_argument: -t = :%%
1779957904.570621 args_parse: flags end at 3 of 3
1779957904.570633 cmd_parse_build_commands: select-window -t ":%%"
1779957904.570638 args_parse_flags: next -T
1779957904.570644 args_parse_flag_argument: -T = window-target
1779957904.570651 args_parse_flags: next -pindex
1779957904.570658 args_parse_flag_argument: -p = index
1779957904.570664 args_parse: flags end at 4 of 5
1779957904.570673 args_parse: 4 = select-window -t ":%%" (type COMMANDS)
1779957904.570682 cmd_parse_build_commands: command-prompt -T window-target -p index { select-window -t ":%%" }
1779957904.570688 args_parse_flags: next -N
1779957904.570693 args_parse_flag_argument: -N = Prompt for window index to select
1779957904.570700 args_parse_flags: next '
1779957904.570705 args_parse: flags end at 3 of 5
1779957904.570713 args_parse: 3 = ' (type STRING)
1779957904.570722 args_parse: 4 = command-prompt -T window-target -p index { select-window -t ":%%" } (type COMMANDS)
1779957904.570739 cmd_parse_build_commands: bind-key -N "Prompt for window index to select" \\' { command-prompt -T window-target -p index { select-window -t ":%%" } }
1779957904.570747 cmdq_get_command: [bind-key/0x7edda1698e00] group 94
1779957904.570757 cmdq_append <global>: [bind-key/0x7edda1698e00]
1779957904.570762 yylex_token: end at WS
1779957904.570770 yylex_token: bind
1779957904.570775 yylex_token: end at WS
1779957904.570780 yylex_token: -N
1779957904.570786 yylex_token: end at WS
1779957904.570793 yylex_token: Switch to previous client
1779957904.570798 yylex_token: end at WS
1779957904.570803 yylex_token: (
1779957904.570808 yylex_token: end at WS
1779957904.570815 yylex_token: switch-client
1779957904.570825 yylex_token: end at WS
1779957904.570830 yylex_token: -p
1779957904.570836 cmd_parse_build_commands 0:0: bind
1779957904.570842 cmd_parse_build_commands 0:1: -N
1779957904.570853 cmd_parse_build_commands 0:2: Switch to previous client
1779957904.570860 cmd_parse_build_commands 0:3: (
1779957904.570868 cmd_parse_build_commands 0:4 0:0: switch-client
1779957904.570875 cmd_parse_build_commands 0:4 0:1: -p
1779957904.570884 cmd_parse_build_commands 0:0: switch-client
1779957904.570891 cmd_parse_build_commands 0:1: -p
1779957904.570900 args_parse_flags: next -p
1779957904.570906 args_parse_flags: -p
1779957904.570914 args_parse: flags end at 2 of 2
1779957904.570922 cmd_parse_build_commands: switch-client -p
1779957904.570931 args_parse_flags: next -N
1779957904.570938 args_parse_flag_argument: -N = Switch to previous client
1779957904.570946 args_parse_flags: next (
1779957904.570952 args_parse: flags end at 3 of 5
1779957904.570960 args_parse: 3 = ( (type STRING)
1779957904.570966 args_parse: 4 = switch-client -p (type COMMANDS)
1779957904.570974 cmd_parse_build_commands: bind-key -N "Switch to previous client" ( { switch-client -p }
1779957904.570980 cmdq_get_command: [bind-key/0x7edda1698f00] group 106
1779957904.570987 cmdq_append <global>: [bind-key/0x7edda1698f00]
1779957904.570992 yylex_token: end at WS
1779957904.571001 yylex_token: bind
1779957904.571008 yylex_token: end at WS
1779957904.571012 yylex_token: -N
1779957904.571019 yylex_token: end at WS
1779957904.571025 yylex_token: Switch to next client
1779957904.571033 yylex_token: end at WS
1779957904.571040 yylex_token: )
1779957904.571046 yylex_token: end at WS
1779957904.571054 yylex_token: switch-client
1779957904.571061 yylex_token: end at WS
1779957904.571065 yylex_token: -n
1779957904.571073 cmd_parse_build_commands 0:0: bind
1779957904.571079 cmd_parse_build_commands 0:1: -N
1779957904.571086 cmd_parse_build_commands 0:2: Switch to next client
1779957904.571091 cmd_parse_build_commands 0:3: )
1779957904.571097 cmd_parse_build_commands 0:4 0:0: switch-client
1779957904.571104 cmd_parse_build_commands 0:4 0:1: -n
1779957904.571112 cmd_parse_build_commands 0:0: switch-client
1779957904.571117 cmd_parse_build_commands 0:1: -n
1779957904.571124 args_parse_flags: next -n
1779957904.571131 args_parse_flags: -n
1779957904.571135 args_parse: flags end at 2 of 2
1779957904.571143 cmd_parse_build_commands: switch-client -n
1779957904.571150 args_parse_flags: next -N
1779957904.571158 args_parse_flag_argument: -N = Switch to next client
1779957904.571163 args_parse_flags: next )
1779957904.571170 args_parse: flags end at 3 of 5
1779957904.571176 args_parse: 3 = ) (type STRING)
1779957904.571185 args_parse: 4 = switch-client -n (type COMMANDS)
1779957904.571192 cmd_parse_build_commands: bind-key -N "Switch to next client" ) { switch-client -n }
1779957904.571205 cmdq_get_command: [bind-key/0x7edda169f000] group 114
1779957904.571211 cmdq_append <global>: [bind-key/0x7edda169f000]
1779957904.571216 yylex_token: end at WS
1779957904.571223 yylex_token: bind
1779957904.571228 yylex_token: end at WS
1779957904.571233 yylex_token: -N
1779957904.571239 yylex_token: end at WS
1779957904.571246 yylex_token: Rename current window
1779957904.571250 yylex_token: end at WS
1779957904.571255 yylex_token: ,
1779957904.571264 yylex_token: end at WS
1779957904.571270 yylex_token: command-prompt
1779957904.571279 yylex_token: end at WS
1779957904.571284 yylex_token: -I#W
1779957904.571290 yylex_token: end at WS
1779957904.571297 yylex_token: rename-window
1779957904.571303 yylex_token: end at WS
1779957904.571311 yylex_token: --
1779957904.571318 yylex_token: end at WS
1779957904.571322 yylex_token: %%
1779957904.571329 cmd_parse_build_commands 0:0: bind
1779957904.571339 cmd_parse_build_commands 0:1: -N
1779957904.571345 cmd_parse_build_commands 0:2: Rename current window
1779957904.571355 cmd_parse_build_commands 0:3: ,
1779957904.571361 cmd_parse_build_commands 0:4 0:0: command-prompt
1779957904.571370 cmd_parse_build_commands 0:4 0:1: -I#W
1779957904.571379 cmd_parse_build_commands 0:4 0:2 0:0: rename-window
1779957904.571388 cmd_parse_build_commands 0:4 0:2 0:1: --
1779957904.571398 cmd_parse_build_commands 0:4 0:2 0:2: %%
1779957904.571410 cmd_parse_build_commands 0:0: command-prompt
1779957904.571417 cmd_parse_build_commands 0:1: -I#W
1779957904.571426 cmd_parse_build_commands 0:2 0:0: rename-window
1779957904.571431 cmd_parse_build_commands 0:2 0:1: --
1779957904.571439 cmd_parse_build_commands 0:2 0:2: %%
1779957904.571446 cmd_parse_build_commands 0:0: rename-window
1779957904.571454 cmd_parse_build_commands 0:1: --
1779957904.571459 cmd_parse_build_commands 0:2: %%
1779957904.571466 args_parse_flags: next --
1779957904.571474 args_parse: flags end at 2 of 3
1779957904.571480 args_parse: 2 = %% (type STRING)
1779957904.571487 cmd_parse_build_commands: rename-window "%%"
1779957904.571493 args_parse_flags: next -I#W
1779957904.571503 args_parse_flag_argument: -I = #W
1779957904.571509 args_parse: flags end at 2 of 3
1779957904.571515 args_parse: 2 = rename-window "%%" (type COMMANDS)
1779957904.571526 cmd_parse_build_commands: command-prompt -I "#W" { rename-window "%%" }
1779957904.571541 args_parse_flags: next -N
1779957904.571548 args_parse_flag_argument: -N = Rename current window
1779957904.571557 args_parse_flags: next ,
1779957904.571564 args_parse: flags end at 3 of 5
1779957904.571572 args_parse: 3 = , (type STRING)
1779957904.571580 args_parse: 4 = command-prompt -I "#W" { rename-window "%%" } (type COMMANDS)
1779957904.571591 cmd_parse_build_commands: bind-key -N "Rename current window" , { command-prompt -I "#W" { rename-window "%%" } }
1779957904.571598 cmdq_get_command: [bind-key/0x7edda169f100] group 122
1779957904.571606 cmdq_append <global>: [bind-key/0x7edda169f100]
1779957904.571615 yylex_token: end at WS
1779957904.571622 yylex_token: bind
1779957904.571627 yylex_token: end at WS
1779957904.571633 yylex_token: -N
1779957904.571642 yylex_token: end at WS
1779957904.571650 yylex_token: Delete the most recent paste buffer
1779957904.571655 yylex_token: end at WS
1779957904.571664 yylex_token: -
1779957904.571671 yylex_token: end at WS
1779957904.571676 yylex_token: delete-buffer
1779957904.571686 cmd_parse_build_commands 0:0: bind
1779957904.571693 cmd_parse_build_commands 0:1: -N
1779957904.571701 cmd_parse_build_commands 0:2: Delete the most recent paste buffer
1779957904.571706 cmd_parse_build_commands 0:3: -
1779957904.571715 cmd_parse_build_commands 0:4 0:0: delete-buffer
1779957904.571721 cmd_parse_build_commands 0:0: delete-buffer
1779957904.571728 args_parse: flags end at 1 of 1
1779957904.571736 cmd_parse_build_commands: delete-buffer
1779957904.571744 args_parse_flags: next -N
1779957904.571749 args_parse_flag_argument: -N = Delete the most recent paste buffer
1779957904.571758 args_parse_flags: next -
1779957904.571765 args_parse: flags end at 3 of 5
1779957904.571770 args_parse: 3 = - (type STRING)
1779957904.571780 args_parse: 4 = delete-buffer (type COMMANDS)
1779957904.571788 cmd_parse_build_commands: bind-key -N "Delete the most recent paste buffer" - { delete-buffer }
1779957904.571796 cmdq_get_command: [bind-key/0x7edda169f200] group 134
1779957904.571803 cmdq_append <global>: [bind-key/0x7edda169f200]
1779957904.571810 yylex_token: end at WS
1779957904.571817 yylex_token: bind
1779957904.571825 yylex_token: end at WS
1779957904.571830 yylex_token: -N
1779957904.571837 yylex_token: end at WS
1779957904.571844 yylex_token: Move the current window
1779957904.571852 yylex_token: end at WS
1779957904.571857 yylex_token: .
1779957904.571865 yylex_token: end at WS
1779957904.571872 yylex_token: command-prompt
1779957904.571881 yylex_token: end at WS
1779957904.571886 yylex_token: -T
1779957904.571895 yylex_token: end at WS
1779957904.571903 yylex_token: target
1779957904.571920 yylex_token: end at WS
1779957904.571928 yylex_token: move-window
1779957904.571933 yylex_token: end at WS
1779957904.571941 yylex_token: -t
1779957904.571948 yylex_token: end at WS
1779957904.571957 yylex_token: %%
1779957904.571963 cmd_parse_build_commands 0:0: bind
1779957904.571971 cmd_parse_build_commands 0:1: -N
1779957904.571976 cmd_parse_build_commands 0:2: Move the current window
1779957904.571985 cmd_parse_build_commands 0:3: .
1779957904.571999 cmd_parse_build_commands 0:4 0:0: command-prompt
1779957904.572006 cmd_parse_build_commands 0:4 0:1: -T
1779957904.572015 cmd_parse_build_commands 0:4 0:2: target
1779957904.572022 cmd_parse_build_commands 0:4 0:3 0:0: move-window
